LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
L895531,11.6,Adega Moncao Red 2018,"Made from a blend of local northern Portuguese grapes, this wine is a regional specialty. Notes of dark berries with herbal hints, the palate is dry, full bodied and firm with high acidity which are all characteristic of this regional style.",750,11.0,,Portugal,Adega Coop. Regional De Moncao,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/895531.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V959312,98.0,Adelsheim Elizabeth's Reserve Pinot Noir 2013,"The 2013 Pinot Noir Elizabeth's Reserve underwent a four to six day skin maceration and was matured for ten months in 31% new French oak. It offers raspberry and pomegranate scents on the nose, before changing tack towards hints of iodine and even boot polish. The palate is lithe and fresh in the mouth - succulent tannin and bright red cherry and strawberry fruit to the fore. Harmonious with good length, this is one of the best releases from Adelsheim this year. Drink Date: 2016-2023. Score - 91. (Neal Martin, robertparker.com, April 27, 2016)",750,13.8,Oregon,USA,Adelsheim Vineyard,2.0,XD - Extra Dry,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V683821,49.95,Adelsheim Pinot Noir 2016,"This is very intense with a linear line of tannins and acidity running through the center palate. Medium to full body and a dried-strawberry and apple character. Flavorful and energetic aftertaste. Drink now or hold. Score - 93. (James Suckling, jamessuckling.com, July 5, 2018)",750,13.5,Oregon,USA,Adelsheim Vineyard,3.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/683821.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L322024,13.95,Adobe Reserva Merlot Organic,"Ruby coloured; moderate aromas of ripe blackberry, cedar and spice; dry and medium bodied; flavours of rich blackberry and a spicy, cedar finish.",750,13.5,San Antonio Valley,Chile,Vinedos Emiliana S.A.,4.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/322024.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Spanish Roasted Lamb', 'Grilled Moroccan Lamb', 'Tandoori Rack of Lamb']"
V634147,222.0,Adobe Road Beckstoffer Georges III Vineyard Cabernet Sauvignon 2014,"Tames intense tannins with an overlay of creamy, mocha-scented oak. The core is deep, rich and concentrated, featuring dark berry, currant, plum and cassis flavors. Sails along on the finish, even with the tannins. Best from 2021 through 2034. Score - 94. (James Laube, winespectator.com, April 30, 2018)",750,14.8,California,USA,Adobe Road Winery,9.0,XD - Extra Dry,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L308683,28.95,Aduentes Classic 2010,"Three grapes ? Malbec, Merlot and Cabernet Sauvignon ? combine to create a rich, lush wine spilling over with ripe berry aromas. White chocolate, white pepper and black olive on the palate offer plenty of mouth-filling satisfaction. Slow-cooked barbacoa beef makes an ideal pairing for this elegant wine.",750,14.5,Mendoza,Argentina,"Cork Alliance, Inc.",,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/308683.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L308758,28.95,Aduentes Mediterraneo 2009,"A vibrant blend of Malbec, Syrah and Tempranillo, this appealing wine shows ripe plum and cherry character on the nose, along with flavours of tobacco and camphor. The cocoa and spice notes on the palate persist for a long, lingering finish. This is a great wine to serve with chicken saltimbocca or Szechuan dan dan noodles.",750,14.8,Mendoza,Argentina,"Cork Alliance, Inc.",,,,,Malbec/Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/308758.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V539544,42.0,Adão António Aguiar Reserva 2014,"100% Touriga Nacional. Polished wine, oozing quality. Smashing nose. Bold and open of baked blackberry pie with mint and eucalyptus. Developed palate with deep dried fruit, plum, lavender and pencil box with a long length.  Score - 95. (Decanter World Wine Awards, 2017)",750,14.5,Douro,Portugal,"Adao E Filhos, Lda",5.0,XD - Extra Dry,Fruity,Medium-bodied,Touriga Nacional,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L649334,62.1,AF Gros Moulin A Vent 2017,"From a parcel of 3.8Ha in Moulin à Vent 'en Mortperay ». This is the 1st vintage of this new appellation for the Domaine. 100% Gamay made in the same style as all reds of the estate, gentle extraction for soft texture and incredible length.",750,12.5,,France,Sarl Francois Parent,,,,,Gamay,https://www.lcbo.com/content/dam/lcbo/products/649334.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L427822,170.35,AF Gros Pommard 1er Pezerolles 2014,"Allen Meadows' barrel tasting note: An extremely pretty and well-layered nose offers up notes of liqueur of red berry fruit, earth and soft spice scents where the wood treatment is present but more subtle. The elegant, refined and relatively forward middle weight flavors display evident minerality that continues onto the dusty and mildly edgy finale. (87-90) [drink] 2020+",750,13.0,,France,Sarl Francois Parent,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/427822.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L427814,130.25,AF Gros Vosne Romanee Chalandins 2017,"Allen Meadows in the April 10, 2019 issue of Burghound (#74) rates this 88-91 and writes: A slightly more elegant and even spicier nose speaks of Asian-style tea, red currant and cherry along with notes of lilac and violet. The sleeker and more concentrated flavors possess excellent punch along with better depth on the youthfully austere finale where the innate class of Vosne is in evidence. Drink +2024",750,13.0,,France,Sarl Francois Parent,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/427814.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V632380,29.0,Agricola Punica Montessu 2015,"This is a dense and rich red with smoked wood, dried bark, tea and ripe fruit. Very flavoful. Full body. Intense. Velvety tannins. Drink in a year or two. Score - 93. (James Suckling, jamessuckling.com, Oct. 20, 2017)",750,14.0,Sardinia,Italy,Agricola Pucina S.P.A.,2.0,XD - Extra Dry,Fruity,Medium-bodied,Carignan Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V11104,39.95,Agriolas Senes Riserva Cannonau di Sardegna 2015,,750,14.0,Sardinia,Italy,Argiolas,4.0,XD - Extra Dry,Smooth,Full-bodied,Cannonau (Grenache),https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V617779,22.25,Airfield Estates Red 2015,"The site of a flight school during World War II, Airfield Estates Vineyard was first planted with grapes in 1968 and became one of Washington's original commercial vineyards in 1971. This classic Bordeaux blend of Cabernet Sauvignon, Merlot, Cabernet Franc, Petit Verdot and Malbec is juicy and accessible now, though it will easily continue to evolve for another 5+ years. It offers plenty of blackberry, purple fruit and savoury herbs, along with toast, mocha, vanilla and a precise graphite minerality. The tannins are grippy and call for steak.   (Vintages panel, April 2018)",750,14.5,Washington,USA,"Airport Ranch Estates, Llc",2.0,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/617779.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V548057,20.25,Airfield Estates Syrah 2014,"This has a deeper, more savoury character than the Lone Birch label Syrah, with a lovely black cherry nose and voluptuous black and red fruit on the palate. There is less obvious vanilla here, but more grip in the form of velvety tannins. Great intensity and balance. Drinking Window: 2017-2024. Score - 91. (James Button, decanter.com, March 12, 2017)",750,15.2,Washington,USA,"Airport Ranch Estates, Llc",3.0,XD - Extra Dry,Smooth,Full-bodied,Syrah Blend,https://www.lcbo.com/content/dam/lcbo/products/548057.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L822668,227.3,Alain Corcia Echezeaux Grand Cru 2014,"An attractive, elegant Echezeaux with layers of savory spices, dark berries and delicate tannins. Bouquet shows animal, spice notes, and prune. Leather and mushroom will appear gradually. Tannins will soften, yet dense texture will remain. Drink now to 2028.",750,13.5,Burgundy,France,Prestige Des Grands Vins De Fr,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/822668.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L822866,47.55,"Alain Corcia Givry 1er cru ""le Champs Lalot"" 2017","Purchase of grapes from a 20 acre vineyard half of which was planted in 1955 and the other half in 1986. Its soil is stony clay and chalk and its wines have a creamy, saline texture.",750,13.0,Burgundy,France,Prestige Des Grands Vins De Fr,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/822866.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L597624,104.55,Alain Corcia Vosne Romanee 2012,"On the palate the wine is velvety and distinguished - the Pinot Noir at the top of its form. The wine may seem a little austere in its youth; it needs time in the bottle to develop structure and fleshy texture. Full-bodied and voluptuous, this wine is the equivalent of a Rubens nude.",750,13.0,Burgundy,France,Prestige Des Grands Vins De Fr,,,,,Pinot Noir Blend,https://www.lcbo.com/content/dam/lcbo/products/597624.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L695980,87.7,Alain Corcia- Pommard 2014,"Deep colour, dark and red with mauve highlights. Its aromas are redolent of blackberry, bilberry, or gooseberry, cherry pit and ripe plum. Often, wild and feline notes develop with age. It needs to be given time to open up to its fullest extent and to display its mouth-filling texture, its firm but delicate structure, its fruit-filled mouth, and its chewy tannins, which by then will be properly smoothed down.",750,13.0,Burgundy,France,Prestige Des Grands Vins De Fr,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/695980.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V76349,26.95,Alain Jaume Clos de Sixte Lirac 2015,"The 2015 Lirac Clos de Sixte comes from an appellation that shares a similar terroir with Chateauneuf du Pape, yet is located just across the river, on the western side of the Rhone. It's a serious, large scaled, voluptuous effort that has lots of ripe tannin, a [big] mid-palate and copious amounts of blackberries, black cherries, scorched earth, licorice and roasted herbs. One of the bigger boned and concentrated reds in the lineup, it will have a decade of longevity. Score - 91-93. (Jeb Dunnuck, robertparker.com, Oct. 28, 2016)",750,14.5,Rhône,France,Vignobles Alain Jaume,4.0,XD - Extra Dry,Smooth,Full-bodied,Grenache/Syrah/Mourvèdre,https://www.lcbo.com/content/dam/lcbo/products/076349.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L295105,15.95,Alamos Cabernet Sauvignon,"Deep, concentrated ruby; aromas of blackberry, cassis, vanilla and earth; dry, full bodied, with flavours of plush dark-skinned fruits, black currants and sweet cigar; medium acidity, ripe tannins and a long lingering finish.",750,13.0,,Argentina,Bodegas Esmeralda,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/295105.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Steak Gorgonzola Pizza', 'Pulled Beef Ragu Polenta', 'Warm Salad with Honey-Mustard Flank Steak']"
L295139,15.95,Alamos Malbec,Deep ruby colour; dark berry fruit aromas with pepper and earth notes; medium-bodied with blackberry and plum flavours with a moderate finish.,750,13.0,Mendoza,Argentina,Bodegas Esmeralda,4.0,XD - Extra Dry,Firm,Full-bodied,Malbec,https://www.lcbo.com/content/dam/lcbo/products/295139.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Perfect Grilled Steak', 'Roasted Beef with Ale Cheddar Sauce', 'Porterhouse Steak']"
V322800,16.95,Alamos Selección Malbec 2016,"A very fresh and spicy nose with plenty of brambleberries, violets, baking spices, vanilla and cloves. Full body, tight yet velvety tannins, no shortage of plummy fruit and a fresh yet long finish. Drink now. Score - 92. (James Suckling, jamessuckling.com, April 5, 2018)",750,13.5,Mendoza,Argentina,E. & J. Gallo Winery,6.0,D - Dry,Smooth,Full-bodied,Malbec,https://www.lcbo.com/content/dam/lcbo/products/322800.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L638247,8.95,Alario Cabernet Sauvignon,"The fruit for this wine is sourced from Chile's Central Valley. A crowd-pleasing, food-friendly red, anticipate appealing aromas and flavours of ripe cherry, black plum and green bell pepper. Full-bodied and smooth, it has velvety tannins with a balanced finish. Enjoy with steak and roasted bell pepper sandwiches.",750,13.0,Central Valley,Chile,Vina Carmen,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/638247.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Lamb with Fennel', 'Lamb Burgers with Grilled Asparagus & Tzatziki', 'Hastings House Oven-Roasted Rack of Lamb']"
L693175,67.4,Alario Claudio Barolo Riva 2014,"An expressive and very intense red wine displaying aromas of violets, spice, hazelnuts, walnuts and toasty oak. Soft, generous palate with lots of tannins. Pairs nicely with lamb.",750,14.5,Piedmont,Italy,Azienda Agricola Alario Claudio,,,,,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/693175.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L166959,19.95,Albert Bichot Bourgogne Pinot Noir AOC,Albert Bichot Bourgogne Pinot Noir is bursting with aromas and flavours of raspberries with hints of spice.,750,12.5,Burgundy,France,Maison Albert Bichot,2.0,XD - Extra Dry,Fruity,Light-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/166959.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Roast Chicken with Gravy', 'Baked Spicy Buffalo Wings', 'Savoy Salmon with Caper Butter, Bok Choy & Peas']"
V226340,67.0,Albert Morot Les Cent Vignes Beaune 1er Cru 2014,"Rich and juicy, this wine holds excellent potential. With its ripe red-berry fruit, balanced tannins and acidity, and spice from the wood aging, it will become a concentrated wine. Drink from 2020. Score - 93. (Roger Voss, Wine Enthusiast, Oct. 1, 2016)",750,14.0,Burgundy,France,Domaine Albert Morot,3.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L425776,13.65,Album 2014,Ripe fruit and spice aromas. Full bodied and balanced with soft tannins. A typical Alentejano wine. Pairs well with grilled meats and stews.,750,14.0,Alentejo,Portugal,Saven S.A.,,,,,Touriga Nacional/Touriga Franca,https://www.lcbo.com/content/dam/lcbo/products/425776.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L232404,59.35,Alcance Bravura 2013,"Bravura, or 'courage' in Spanish, is our flagship Bordeaux blend, sourced from exceptional vineyards and produced in limited quantities in only the best of vintages. Complex aromas and flavours of deep black fruit, cassis, and cedar are perfectly balanced by rich, flavorful tannins. This is a deep, concentrated wine that is full of character. Bravura's unique label illustration represents the 'Cueca' dance, the national dance of Chile.",750,14.5,,Chile,Jackson Wine Estates Internati,,,,,,https://www.lcbo.com/content/dam/lcbo/products/232404.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L232420,34.75,Alcance Gran Reserva Carmenère 2014,"Carmenère, the obscure Bordeaux variety once believed extinct, has become Chile's signature grape. Alcance Carmenère comes from our estate vineyards in Maule. Lush notes of black fruits, blueberries, and spice are abundant in the nose and follow through the fruity, spicy palate. Elegant tannins provide structure and elegance.",750,14.5,,Chile,Jackson Wine Estates Internati,,,,,Carmenère,https://www.lcbo.com/content/dam/lcbo/products/232420.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
